Organization,Repository Name,Last Updated,License,has_readme,has_citation,has_contributing,has_tags,latest_tag,latest_tag_date,repo_url,owner,owner_url,organization_url,citation_title,citation_dois,citation_swhids,orcids,readme_dois,citation_has_doi,readme_has_doi,has_license
jhu-sheridan-libraries,gru-plugin-appointment,2020-09-17T13:53:23Z,No license,True,False,False,True,plugin-appointment-2.1.0,2020-04-08T13:35:35Z,https://github.com/jhu-sheridan-libraries/gru-plugin-appointment,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,isle-k8s,2020-07-17T13:41:53Z,No license,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/isle-k8s,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,sfx_sql_utilities,2020-08-05T17:42:31Z,No license,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/sfx_sql_utilities,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,lutece-sfncApp-k8s,2021-09-29T14:21:37Z,No license,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/lutece-sfncApp-k8s,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,lutece-core,2021-09-03T13:15:06Z,"BSD 3-Clause ""New"" or ""Revised"" License",True,False,False,True,lutece-core-7.0.0-RC-08,2021-07-23T07:22:44Z,https://github.com/jhu-sheridan-libraries/lutece-core,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,lutece-apps-plugin-enrollment,2021-12-21T18:16:31Z,No license,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/lutece-apps-plugin-enrollment,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,sheridan_libraries_theme_drupal,2023-02-07T17:56:12Z,No license,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/sheridan_libraries_theme_drupal,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,corelogic-realestate,2023-02-20T14:28:27Z,No license,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/corelogic-realestate,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,sheridan-libraries-omeka-s-theme,2025-09-08T19:58:38Z,No license,False,False,False,False,,,https://github.com/jhu-sheridan-libraries/sheridan-libraries-omeka-s-theme,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,dspace-angular,2025-07-22T12:25:37Z,"BSD 3-Clause ""New"" or ""Revised"" License",True,False,True,True,jhu-preprod-9.1.1,2025-12-15T15:47:45Z,https://github.com/jhu-sheridan-libraries/dspace-angular,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,dspace-configs,2025-12-17T15:12:46Z,No license,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/dspace-configs,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,dspace-jscholarship-theme,2025-12-17T15:11:57Z,Apache License 2.0,True,False,False,True,jhu-preprod-9.1.1,2025-12-15T15:47:46Z,https://github.com/jhu-sheridan-libraries/dspace-jscholarship-theme,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,pass-ui-public,2023-05-16T17:48:28Z,Apache License 2.0,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/pass-ui-public,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,dataverse_py,2024-07-22T14:22:57Z,No license,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/dataverse_py,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,vireo3_to_vireo4,2025-04-17T13:48:46Z,No license,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/vireo3_to_vireo4,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,Vireo,2025-11-13T18:42:38Z,GNU General Public License v2.0,True,False,True,True,v4.2.10-jhu-1,2025-07-09T10:16:46Z,https://github.com/jhu-sheridan-libraries/Vireo,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,jhu-central-data-store,2025-05-30T12:50:57Z,No license,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/jhu-central-data-store,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,LibCalReceipts4Peabody,2025-03-26T15:10:42Z,No license,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/LibCalReceipts4Peabody,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,whisper_testing,2025-12-10T15:11:00Z,No license,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/whisper_testing,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,jhu-dspace-deployment,2025-12-17T21:27:37Z,No license,True,False,False,True,jhu-preprod-9.1.1,2025-12-15T15:47:41Z,https://github.com/jhu-sheridan-libraries/jhu-dspace-deployment,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
jhu-sheridan-libraries,ai-tool-evaluation-checklist,2025-06-18T15:38:54Z,Creative Commons Attribution 4.0 International,True,False,False,False,,,https://github.com/jhu-sheridan-libraries/ai-tool-evaluation-checklist,jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,https://github.com/jhu-sheridan-libraries,,,,,,No,No,True
