Organization,Repository Name,Last Updated,License,has_readme,has_citation,has_contributing,has_tags,latest_tag,latest_tag_date,repo_url,owner,owner_url,organization_url,citation_title,citation_dois,citation_swhids,orcids,readme_dois,citation_has_doi,readme_has_doi,has_license
neurodata,about,2018-09-29T23:10:17Z,No license,True,False,False,False,,,https://github.com/neurodata/about,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ndpull,2023-01-28T16:38:51Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/ndpull,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,boss-tools,2018-04-04T19:54:10Z,Apache License 2.0,True,False,False,True,v1.0.1,2018-01-08T14:48:30Z,https://github.com/neurodata/boss-tools,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,datasets,2018-02-12T19:10:22Z,No license,True,False,False,False,,,https://github.com/neurodata/datasets,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,slb,2019-01-25T19:11:08Z,No license,True,False,False,False,,,https://github.com/neurodata/slb,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,10.1109/5.726791,No,Yes,True
neurodata,dynamodb-lambda-autoscale,2018-03-15T12:47:06Z,MIT License,True,False,False,True,v1.0.1,2017-06-21T02:05:31Z,https://github.com/neurodata/dynamodb-lambda-autoscale,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,heaviside,2018-03-29T13:41:35Z,Apache License 2.0,True,False,True,True,1,2017-05-04T19:03:48Z,https://github.com/neurodata/heaviside,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,lollipop,2025-08-19T19:08:40Z,Apache License 2.0,True,False,False,True,0.0.4,2019-02-12T19:33:39Z,https://github.com/neurodata/lollipop,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,grow-ext-bibtex-print,2022-02-15T18:25:12Z,MIT License,True,False,False,False,,,https://github.com/neurodata/grow-ext-bibtex-print,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,packedForest,2023-01-28T16:38:52Z,No license,True,False,False,False,,,https://github.com/neurodata/packedForest,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,brainhack2018,2018-05-02T14:26:16Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/brainhack2018,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,spdb-boss,2018-05-14T20:15:56Z,Apache License 2.0,True,False,False,True,v1.0.1,2017-12-27T19:39:14Z,https://github.com/neurodata/spdb-boss,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,neuroglancer-scripts,2019-07-14T20:28:00Z,MIT License,False,False,False,True,v0.1.0,2018-02-07T14:33:08Z,https://github.com/neurodata/neuroglancer-scripts,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,talks,2024-06-11T21:28:12Z,No license,True,False,False,False,,,https://github.com/neurodata/talks,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,cloud.neurodata.io,2019-12-16T03:11:55Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/cloud.neurodata.io,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ndex,2023-01-28T16:31:56Z,Apache License 2.0,True,False,False,True,v1.0.10,2019-03-28T20:48:40Z,https://github.com/neurodata/ndex,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,blog.neurodata.io,2020-10-14T03:24:38Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/blog.neurodata.io,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,mgc-matlab,2023-02-22T08:35:44Z,Apache License 2.0,False,False,False,False,,,https://github.com/neurodata/mgc-matlab,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,mgcpy-old,2025-10-13T22:38:45Z,Apache License 2.0,True,False,True,True,v0.4.0,2019-08-19T03:44:15Z,https://github.com/neurodata/mgcpy-old,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,Examples,2018-09-15T03:05:42Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/Examples,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,Joint-Embedding,2018-12-19T12:54:46Z,No license,True,False,False,False,,,https://github.com/neurodata/Joint-Embedding,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,rorb-marginals,2018-12-05T22:27:41Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/rorb-marginals,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,nd-multicore,2018-11-07T18:40:29Z,No license,True,False,False,False,,,https://github.com/neurodata/nd-multicore,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,json-server,2019-10-23T20:58:56Z,Apache License 2.0,False,False,False,False,,,https://github.com/neurodata/json-server,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,psychopathy-data,2019-03-04T17:08:10Z,No license,True,False,False,False,,,https://github.com/neurodata/psychopathy-data,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,django-oidc,2018-12-05T17:39:02Z,Apache License 2.0,False,False,False,True,v1.1.0,2018-07-11T17:16:31Z,https://github.com/neurodata/django-oidc,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,aloftus,2019-09-30T18:20:28Z,No license,True,False,False,False,,,https://github.com/neurodata/aloftus,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,pymeda,2019-07-15T18:25:11Z,Apache License 2.0,True,False,False,True,0.1.3,2018-02-28T17:53:15Z,https://github.com/neurodata/pymeda,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,cobalt,2019-05-20T12:46:08Z,No license,True,False,False,False,,,https://github.com/neurodata/cobalt,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,neuroparc,2025-12-03T11:10:12Z,Other,True,False,True,True,v1.0,2020-07-20T16:10:07Z,https://github.com/neurodata/neuroparc,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,10.3389/fnins.2012.00171/full,No,Yes,True
neurodata,cloud-volume,2023-04-21T14:52:48Z,"BSD 3-Clause ""New"" or ""Revised"" License",True,False,False,True,0.43.1,2019-01-14T20:43:04Z,https://github.com/neurodata/cloud-volume,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,igneous,2019-04-23T20:40:03Z,GNU General Public License v3.0,True,False,False,True,minnie10,2019-01-21T07:10:25Z,https://github.com/neurodata/igneous,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,python-task-queue,2019-01-25T21:49:23Z,"BSD 3-Clause ""New"" or ""Revised"" License",True,False,False,True,0.9.0,2019-01-25T21:23:20Z,https://github.com/neurodata/python-task-queue,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ND-Overleaf-template,2019-07-23T13:25:52Z,No license,True,False,False,False,,,https://github.com/neurodata/ND-Overleaf-template,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,image_lddmm_tensorflow,2019-05-23T18:41:52Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/image_lddmm_tensorflow,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,10.1101/494005.,No,Yes,True
neurodata,weighted_graph_models,2019-05-26T22:49:36Z,No license,True,False,False,False,,,https://github.com/neurodata/weighted_graph_models,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ardent,2025-07-21T10:44:18Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/ardent,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,margulies,2019-06-21T18:29:15Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/margulies,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,hayden,2020-06-01T21:35:55Z,No license,True,False,False,False,,,https://github.com/neurodata/hayden,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,graphutils,2020-10-21T05:59:34Z,No license,True,False,False,False,,,https://github.com/neurodata/graphutils,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,boss-export,2022-04-15T14:11:16Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/boss-export,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,graph_models,2022-02-27T09:24:11Z,No license,True,False,False,False,,,https://github.com/neurodata/graph_models,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,lifelong-learning,2023-01-28T14:36:04Z,No license,True,False,False,False,,,https://github.com/neurodata/lifelong-learning,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ohbm,2019-12-12T16:27:07Z,No license,True,False,False,False,,,https://github.com/neurodata/ohbm,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,maggot_models,2024-12-06T22:25:46Z,"BSD 3-Clause ""New"" or ""Revised"" License",True,False,False,True,pre-resubmission-v1,2022-12-22T19:08:59Z,https://github.com/neurodata/maggot_models,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,practices,2019-07-23T19:10:31Z,No license,True,False,False,False,,,https://github.com/neurodata/practices,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,dos_and_donts,2020-12-09T04:27:31Z,"BSD 3-Clause ""New"" or ""Revised"" License",True,False,False,False,,,https://github.com/neurodata/dos_and_donts,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,scipy,2021-11-10T00:00:28Z,"BSD 3-Clause ""New"" or ""Revised"" License",False,False,True,True,v1.3.0,2019-05-16T17:48:49Z,https://github.com/neurodata/scipy,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,zbrain_portal,2019-06-27T15:30:14Z,No license,True,False,False,False,,,https://github.com/neurodata/zbrain_portal,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,s3-batch-lambdas,2021-08-24T00:13:02Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/s3-batch-lambdas,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,graspy-misc,2020-10-21T17:05:47Z,No license,True,False,False,False,,,https://github.com/neurodata/graspy-misc,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,scikit-learn,2025-07-10T18:18:59Z,"BSD 3-Clause ""New"" or ""Revised"" License",False,True,True,True,v1.2.3,2023-04-25T14:21:40Z,https://github.com/neurodata/scikit-learn,neurodata,https://github.com/neurodata,https://github.com/neurodata,scikit-learn,,,,,No,No,True
neurodata,Lawreros,2021-02-22T14:49:24Z,No license,True,False,False,False,,,https://github.com/neurodata/Lawreros,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,meditation,2021-12-14T10:30:31Z,Other,True,False,False,False,,,https://github.com/neurodata/meditation,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,jlp-rerf-compare,2019-07-23T15:36:02Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/jlp-rerf-compare,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,RandomerForest,2019-07-31T15:02:39Z,No license,True,False,False,False,,,https://github.com/neurodata/RandomerForest,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,latex-template,2021-11-17T15:00:43Z,No license,False,False,False,False,,,https://github.com/neurodata/latex-template,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,bestnewalgo,2019-08-05T20:03:14Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/bestnewalgo,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ndworkshop19,2019-08-23T14:48:54Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/ndworkshop19,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,n5,2019-08-22T16:09:05Z,"BSD 2-Clause ""Simplified"" License",True,False,False,True,2.1.1,2019-07-18T23:23:41Z,https://github.com/neurodata/n5,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,z5,2019-08-22T16:09:16Z,MIT License,True,False,False,True,1.5.1,2019-08-07T15:53:04Z,https://github.com/neurodata/z5,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,zarr-python,2019-08-22T16:10:04Z,MIT License,False,False,False,True,v2.3.2,2019-05-23T14:12:21Z,https://github.com/neurodata/zarr-python,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,j1c,2019-10-18T18:13:59Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/j1c,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,CloudReg,2025-01-14T06:28:34Z,Other,True,False,False,True,v1.0,2021-06-14T21:35:43Z,https://github.com/neurodata/CloudReg,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,10.1038/s41592-021-01218-z,No,Yes,True
neurodata,hcp_connectomes,2021-03-04T05:25:37Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/hcp_connectomes,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,hyppo,2025-12-01T15:07:49Z,MIT No Attribution,True,True,True,True,v0.5.2,2025-05-24T18:28:09Z,https://github.com/neurodata/hyppo,neurodata,https://github.com/neurodata,https://github.com/neurodata,hyppo,10.48550/arXiv.1907.02088,,"0000-0001-8455-4243,https://orcid.org/0000-0001-6115-719X,0000-0003-2487-6237,https://orcid.org/0000-0001-8455-4243,https://orcid.org/0000-0003-2487-6237,0000-0001-6115-719X",,Yes,No,True
neurodata,weekly-talks,2019-11-07T18:59:05Z,No license,True,False,False,False,,,https://github.com/neurodata/weekly-talks,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,preproject_sporf,2024-02-18T23:39:41Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/preproject_sporf,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,scikit-image,2020-05-17T21:57:10Z,Other,True,False,False,True,v0.16.2,2019-10-22T04:31:17Z,https://github.com/neurodata/scikit-image,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,10.7717/peerj.453,No,Yes,True
neurodata,uncertainty-forest,2022-07-29T11:45:13Z,No license,True,False,False,False,,,https://github.com/neurodata/uncertainty-forest,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,bohb_runs_sporf,2020-01-16T18:31:55Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/bohb_runs_sporf,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,mgcx,2024-12-21T17:25:15Z,Other,True,False,False,False,,,https://github.com/neurodata/mgcx,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,open-data-registry,2019-12-09T17:17:27Z,Apache License 2.0,True,False,True,False,,,https://github.com/neurodata/open-data-registry,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,10.1175/BAMS-D-16-0021.1,No,Yes,True
neurodata,nd-faq,2023-03-02T18:40:05Z,No license,True,False,False,False,,,https://github.com/neurodata/nd-faq,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,brainlit,2025-06-11T02:57:43Z,Other,True,False,True,True,v0.3.3,2022-03-02T15:41:52Z,https://github.com/neurodata/brainlit,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,marcc_examples,2020-03-04T17:16:10Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/marcc_examples,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,LLF_tidy_images,2021-09-18T15:35:24Z,No license,True,False,False,False,,,https://github.com/neurodata/LLF_tidy_images,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,lifelong_learner,2021-07-07T17:04:15Z,No license,False,False,False,False,,,https://github.com/neurodata/lifelong_learner,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,COVID-19,2020-05-17T21:57:43Z,No license,True,False,False,False,,,https://github.com/neurodata/COVID-19,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,10.1016/S1473-3099(20)30120-1),No,Yes,True
neurodata,covid-19-data.github.io,2022-05-29T18:52:21Z,No license,True,False,False,False,,,https://github.com/neurodata/covid-19-data.github.io,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ProgLearn,2025-08-01T15:37:17Z,Other,True,True,True,True,v0.0.7,2022-03-17T01:27:52Z,https://github.com/neurodata/ProgLearn,neurodata,https://github.com/neurodata,https://github.com/neurodata,Representation Ensembling for Synergistic Lifelong Learning with Quasilinear Complexity,10.5281/zenodo.4060264,,"0000-0003-2487-6237,https://orcid.org/0000-0003-2487-6237,https://orcid.org/0000-0001-8235-4950,0000-0001-8235-4950","10.5281/zenodo.4060264.svg),10.5281/zenodo.4060264)",Yes,Yes,True
neurodata,combining-representations,2021-12-12T13:37:51Z,No license,True,False,False,False,,,https://github.com/neurodata/combining-representations,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,CLARITY,2020-07-14T20:21:57Z,No license,True,False,False,False,,,https://github.com/neurodata/CLARITY,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,proglearn_experiments,2021-09-14T17:39:16Z,No license,True,False,False,False,,,https://github.com/neurodata/proglearn_experiments,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,j1c-experiments,2020-12-23T09:52:37Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/j1c-experiments,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,notebooks,2022-12-14T23:23:10Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/notebooks,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,specsim,2020-09-16T23:30:05Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/specsim,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,kdg_will,2021-03-09T18:35:35Z,No license,False,False,False,False,,,https://github.com/neurodata/kdg_will,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,graph-stats-book,2025-07-11T04:49:45Z,GNU General Public License v3.0,True,False,True,False,,,https://github.com/neurodata/graph-stats-book,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,dmriprep,2021-01-04T08:26:34Z,Apache License 2.0,False,False,True,False,,,https://github.com/neurodata/dmriprep,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,task-similarity,2021-10-20T02:01:59Z,No license,True,False,False,False,,,https://github.com/neurodata/task-similarity,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,SDTF,2025-07-03T09:21:55Z,Other,True,True,False,True,v0.1.1,2022-04-19T03:38:05Z,https://github.com/neurodata/SDTF,neurodata,https://github.com/neurodata,https://github.com/neurodata,Streaming Decision Trees & Forests,10.5281/zenodo.5557864,,"https://orcid.org/0000-0001-8235-4950,0000-0001-8455-4243,0000-0003-2487-6237,https://orcid.org/0000-0003-2487-6237,https://orcid.org/0000-0001-8455-4243,0000-0001-8235-4950","10.5281/zenodo.5557864),10.5281/zenodo.5557864.svg)",Yes,Yes,True
neurodata,hcp_pipelines,2021-01-02T06:48:20Z,MIT License,True,False,False,False,,,https://github.com/neurodata/hcp_pipelines,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,graspologic,2024-05-10T21:05:58Z,MIT License,True,False,True,True,v0.3,2020-08-05T14:55:26Z,https://github.com/neurodata/graspologic,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,hierarchical,2022-11-22T19:14:02Z,No license,True,False,False,False,,,https://github.com/neurodata/hierarchical,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,connectocross,2021-05-15T15:38:01Z,MIT License,True,False,False,False,,,https://github.com/neurodata/connectocross,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,"10.1101/2020.04.30.066209v2),10.1101/2020.01.21.911859v1),10.1101/2020.08.21.260984v2)",No,Yes,True
neurodata,nd_ed,2023-12-11T19:10:44Z,MIT License,True,False,False,False,,,https://github.com/neurodata/nd_ed,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,dirtysecrets,2022-12-06T18:46:29Z,MIT License,True,False,False,False,,,https://github.com/neurodata/dirtysecrets,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,hyppo-papers,2024-05-07T14:26:40Z,Other,True,False,False,False,,,https://github.com/neurodata/hyppo-papers,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,MCC,2025-11-04T12:31:23Z,MIT License,True,False,False,True,v0.1.0,2021-03-21T20:35:33Z,https://github.com/neurodata/MCC,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,10.1162/IMAG.a.2/130633/Multiscale-comparative-connectomics),No,Yes,True
neurodata,maggot_connectome,2022-03-18T19:18:37Z,MIT License,True,False,True,False,,,https://github.com/neurodata/maggot_connectome,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,df-dn-paper,2025-06-11T02:58:11Z,Other,True,True,False,True,neurips_2021,2021-05-28T18:15:55Z,https://github.com/neurodata/df-dn-paper,neurodata,https://github.com/neurodata,https://github.com/neurodata,"When are Deep Networks really better than Decision Forests at small sample sizes, and how?",,,"https://orcid.org/0000-0001-8235-4950,0000-0001-8455-4243,0000-0003-2487-6237,https://orcid.org/0000-0003-2487-6237,https://orcid.org/0000-0001-8455-4243,0000-0001-8235-4950",,No,No,True
neurodata,goat,2024-03-28T04:23:28Z,MIT License,True,False,False,False,,,https://github.com/neurodata/goat,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,kdg,2024-08-02T13:20:13Z,Other,False,False,False,False,,,https://github.com/neurodata/kdg,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,triplet_exp,2021-04-25T05:48:16Z,MIT License,True,False,False,False,,,https://github.com/neurodata/triplet_exp,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,improving-latent-distribution-test,2021-09-20T12:53:13Z,MIT License,True,False,False,False,,,https://github.com/neurodata/improving-latent-distribution-test,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,partition_decode,2022-01-06T19:58:26Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/partition_decode,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ood-workshop,2021-12-21T21:00:22Z,"BSD 2-Clause ""Simplified"" License",False,False,False,False,,,https://github.com/neurodata/ood-workshop,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,graphbook-code,2024-09-03T11:29:31Z,MIT License,True,False,True,False,,,https://github.com/neurodata/graphbook-code,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,bilateral-connectome,2024-01-17T00:06:55Z,Other,True,False,True,True,elife-v5,2023-03-14T13:36:04Z,https://github.com/neurodata/bilateral-connectome,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,futureinstitute,2022-01-16T03:57:50Z,Apache License 2.0,True,False,False,False,,,https://github.com/neurodata/futureinstitute,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,badea-mouse,2025-06-24T02:40:40Z,MIT License,True,False,False,False,,,https://github.com/neurodata/badea-mouse,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,kareef-notebooks,2022-02-08T19:13:06Z,No license,False,False,False,False,,,https://github.com/neurodata/kareef-notebooks,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ndd-dlee,2022-03-17T17:10:16Z,No license,False,False,False,False,,,https://github.com/neurodata/ndd-dlee,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,honest-forests,2025-01-26T11:24:52Z,Other,True,False,False,False,,,https://github.com/neurodata/honest-forests,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,ood-tl,2022-03-25T14:14:37Z,Other,True,False,False,False,,,https://github.com/neurodata/ood-tl,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,bgm,2025-04-09T15:33:59Z,MIT License,True,False,True,True,v2.0.0,2022-10-25T19:45:07Z,https://github.com/neurodata/bgm,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,"10.1162/netn_a_00287/113527/Bisected-graph-matching-improves-automated-pairing),10.1101/2022.05.19.492713)",No,Yes,True
neurodata,marp-poster-template,2025-11-18T12:15:13Z,MIT License,True,False,False,False,,,https://github.com/neurodata/marp-poster-template,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,pedigo-project-template,2024-11-06T09:53:24Z,No license,True,False,False,False,,,https://github.com/neurodata/pedigo-project-template,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,matching,2022-04-28T17:49:14Z,MIT License,True,False,True,False,,,https://github.com/neurodata/matching,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,neurodata-software,2022-05-04T09:02:56Z,MIT License,True,False,False,False,,,https://github.com/neurodata/neurodata-software,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,treeple,2025-09-01T09:39:36Z,Other,True,True,True,True,v0.10.3,2025-03-03T21:21:14Z,https://github.com/neurodata/treeple,neurodata,https://github.com/neurodata,https://github.com/neurodata,treeple: Modern decision-trees compatible with scikit-learn in Python.,,,"https://orcid.org/0000-0001-8235-4950,0000-0001-8455-4243,0000-0001-8421-365X,0000-0001-8235-4950,https://orcid.org/0000-0001-8455-4243,https://orcid.org/0000-0001-8421-365X","10.5281/zenodo.8412279),10.1137/21M1449117)",No,Yes,True
neurodata,pcc,2025-04-18T10:02:42Z,MIT License,True,False,True,False,,,https://github.com/neurodata/pcc,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
neurodata,platy-data,2022-07-06T21:41:15Z,MIT License,True,False,True,False,,,https://github.com/neurodata/platy-data,neurodata,https://github.com/neurodata,https://github.com/neurodata,,,,,,No,No,True
